ID	ST_new	Cluster__autocolour	bacsort_species	match	collection	Int_Ext	biosample	Source	Country	Date	strain
GCF_016501465	NA	121	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340001	Human	USA	2019	CB00159
GCF_014931625	NA	126	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN15581660	Environment	China	2019	AA2CS
GCF_015234875	NA	127	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16540216	Rodent	United Kingdom	2017	19428wH4_BL23
GCF_016503915	NA	133	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220305	Human	USA	2018	CB00099
GCF_016501025	NA	138	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340014	Human	USA	2019	CB00173
GCF_002918555	NA	139	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_021373375	NA	140	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16787516	Canine	Australia	2011	MVC201
GCF_016500795	NA	141	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340022	Human	USA	2019	CB00187
GCF_014855915	NA	7	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220004	Human	Germany	2014	CK13481
GCF_018342065	NA	144	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_021533375	NA	145	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN20718298	Environment	Nigeria	2015	OB25N_1
GCF_000027085	NA	54	Citrobacter rodentium	100.00%	RefSeq	Ext	SAMEA2272524	"NA"	"NA"	"NA"	"NA"
GCF_008364715	NA	170	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN12560193	Plant	Germany	2015	C5.1
GCF_016504365	NA	176	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435615	Human	USA	2018	CB00073
GCF_018106145	NA	177	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN11513636	Human	Malaysia	2015	CRE346
GCF_902373845	NA	180	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_015558715	NA	191	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN15532944	Human	USA	2015	1001216B_150713_F2
GCF_002947675	NA	194	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN04014865	"NA"	"NA"	"NA"	AR_0024
GCF_014230155	NA	196	Citrobacter braakii	100.00%	RefSeq	Ext	SAMN15770405	Mammalian	China	2018	FF414
GCF_016501745	NA	202	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16339989	Human	USA	2019	CB00147
GCF_016502165	NA	206	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN12220322	Human	USA	2018	CB00117
GCF_005280845	NA	218	Citrobacter werkmanii	100.00%	RefSeq	Ext	SAMN11369643	"NA"	Poland	"NA"	wls830
GCF_902387995	NA	220	Citrobacter farmeri	100.00%	RefSeq	Ext	"NA"	"NA"	"NA"	"NA"	"NA"
GCF_015549445	NA	222	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN15533029	Human	USA	2017	1001311H_170123_A1
GCF_000759815	NA	54	Citrobacter rodentium	100.00%	RefSeq	Ext	SAMD00019864	"NA"	"NA"	"NA"	"NA"
GCF_018422455	NA	238	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN17373027	Human	Germany	2019	Survcare347
GCF_013618825	NA	243	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN15020661	Avian	Nigeria	2019	L38
GCF_011077325	NA	248	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_014230185	NA	196	Citrobacter braakii	100.00%	RefSeq	Ext	SAMN15770404	Mammalian	China	2018	FF371
GCF_016504085	NA	249	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220296	Human	USA	2018	CB00089
GCF_000648515	NA	251	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN02713684	Environmental facility	USA	2012	CFNIH1
GCF_016504825	NA	256	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435600	Human	USA	2017	CB00057
GCF_016504345	NA	267	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435616	Human	USA	2018	CB00074
GCF_016501985	NA	281	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN13621920	Human	USA	2018	CB00136
GCF_016507855	NA	293	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN10435564	Human	USA	2017	CB00020
GCF_001463265	NA	294	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN04158308	Human	Norway	2012	50677481
GCF_019399955	NA	300	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_000764735	NA	302	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMD00018686	"NA"	"NA"	"NA"	"NA"
GCF_016507545	NA	328	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11284930	Human	USA	2018	CB00087
GCF_018502305	NA	329	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN17978688	Other	Thailand	"NA"	Colony389
GCF_016505605	NA	330	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435551	Human	USA	2017	CB00006
GCF_016500805	NA	341	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340023	Human	USA	2019	CB00188
GCF_002863965	NA	354	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN07974444	Human	USA	"NA"	YDC582
GCF_014803315	NA	356	Citrobacter freundii	100.00%	RefSeq	Ext	SAMN16205285	Human	France	2017	137i5
GCF_016502005	NA	359	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN13621919	Human	USA	2018	CB00135
GCF_900446975	NA	368	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA3443778	"NA"	"NA"	"NA"	"NA"
GCF_016503385	NA	372	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN13621905	Human	USA	2018	CB00121
GCF_005280855	NA	379	Citrobacter youngae	100.00%	RefSeq	Ext	SAMN11369641	"NA"	Poland	"NA"	wls828
GCF_000759835	NA	382	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMD00019865	"NA"	"NA"	"NA"	"NA"
GCF_003938205	NA	384	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN10249175	Environmental facility	Pakistan	2016	CF_355
GCF_016500905	NA	386	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340016	Human	USA	2019	CB00178
GCF_001471775	NA	401	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN03996311	Human	USA	2014	FDAARGOS_164
GCF_016505225	NA	409	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435576	Human	USA	2017	CB00032
GCF_016504635	NA	414	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435606	Human	USA	2017	CB00063
GCF_016503565	NA	419	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220323	Human	USA	2018	CB00118
GCF_016128275	NA	79	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16357198	"NA"	USA	"NA"	FDAARGOS_1029
GCF_013889875	NA	426	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN15148185	Bovine	United Kingdom	2017	RHB21-C01
GCF_014332945	NA	428	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_004181995	NA	448	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10847462	Human	France	2016	ICR003204
GCF_010588075	NA	450	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12250818	Human	USA	2016	AS012499
GCF_013336915	NA	452	Citrobacter farmeri	100.00%	RefSeq	Ext	"NA"	"NA"	"NA"	"NA"	"NA"
GCF_016501555	NA	454	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16339997	Human	USA	2019	CB00155
GCF_014596845	NA	170	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN15963934	Other	Germany	2015	C5_2
GCF_009295665	NA	468	Citrobacter telavivensis	100.00%	RefSeq	Ext	SAMN12999967	Human	Israel	2010	6106
GCF_008693945	NA	469	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11056361	Human	USA	"NA"	FDAARGOS_646
GCF_016500765	NA	497	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN16340024	Human	USA	2019	CB00189
GCF_016505295	NA	503	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435571	Human	USA	2017	CB00027
GCF_016500825	NA	504	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340020	Human	USA	2019	CB00183
GCF_017151475	NA	200	Citrobacter braakii	100.00%	RefSeq	Ext	SAMN15659125	Avian	China	2018	H2F15
GCF_016504805	NA	563	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435598	Human	USA	2017	CB00055
GCF_902165615	NA	569	Citrobacter braakii	100.00%	RefSeq	Ext	"NA"	"NA"	"NA"	"NA"	"NA"
GCF_013303045	NA	583	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN15064037	Environment	Brazil	2014	CW_LB-887
GCF_004146135	NA	589	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN10847453	Human	France	2017	ICR003007
GCF_002208985	NA	591	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN06173300	Human	USA	2014	FDAARGOS_287
GCF_016760555	NA	597	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN17317343	Human	USA	2020	MRSN755319
GCF_905337845	NA	598	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA8158505	"NA"	"NA"	"NA"	"NA"
GCF_016501505	NA	606	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340000	Human	USA	2019	CB00158
GCF_011077955	NA	248	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016505565	NA	629	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435553	Human	USA	2017	CB00008
GCF_018128425	NA	631	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN17736025	Human	Switzerland	2020	3347689II
GCF_001373155	NA	636	Citrobacter amalonaticus	100.00%	RefSeq	Ext	SAMEA3218000	"NA"	"NA"	"NA"	"NA"
GCF_002918505	NA	641	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_017164125	NA	644	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN17807594	Human	Singapore	2019	18CS
GCF_019443705	NA	645	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN14371231	Human	China	2019	NJ
GCF_016906165	NA	646	Citrobacter freundii	100.00%	RefSeq	Ext	SAMN17843178	Other	Thailand	"NA"	Colony252
GCF_016503485	NA	648	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN12220325	Human	USA	2018	CB00120
GCF_003350185	NA	652	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN09428653	"NA"	not applicable	"NA"	HAMBI_1287
GCF_000981805	NA	656	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_900461175	NA	662	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA2709015	"NA"	"NA"	"NA"	"NA"
GCF_019382495	NA	665	Citrobacter freundii	100.00%	RefSeq	Ext	SAMN17843186	Other	Thailand	"NA"	Colony475
GCF_002918535	NA	139	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016504055	NA	674	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220299	Human	USA	2018	CB00092
GCF_016507865	NA	676	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11284920	Human	USA	2017	CB00014
GCF_900446895	NA	681	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA80456668	"NA"	"NA"	"NA"	"NA"
GCF_009363175	NA	468	Citrobacter telavivensis	100.00%	RefSeq	Ext	"NA"	"NA"	"NA"	"NA"	"NA"
GCF_000835925	NA	54	Citrobacter rodentium	100.00%	RefSeq	Ext	SAMN03115005	"NA"	"NA"	"NA"	ATCC 51459
GCF_019048065	NA	683	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN16357565	"NA"	Germany	"NA"	FDAARGOS 1423
GCF_015669215	NA	687	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN15533137	Human	USA	2018	1001295B_180824_H11
GCF_016501265	NA	688	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340009	Human	USA	2019	CB00168
GCF_016500445	NA	695	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340040	Human	USA	2019	CB00206
GCF_016504665	NA	702	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435604	Human	USA	2017	CB00061
GCF_016503785	NA	704	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220307	Human	USA	2018	CB00102
GCF_016502995	NA	719	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16339992	Human	USA	2019	CB00150
GCF_002393245	NA	724	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN07312437	Environment	Missing	2005	FDAARGOS_393
GCF_003184045	NA	731	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN09270542	Human	China	2016	L168
GCF_016500775	NA	141	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340021	Human	USA	2019	CB00186
GCF_001552875	NA	741	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN03842473	Human	"NA"	"NA"	DNF00568
GCF_900451665	NA	742	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA3222069	"NA"	"NA"	"NA"	"NA"
GCF_016507605	NA	743	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11284926	Human	USA	2018	CB00083
GCF_016503745	NA	746	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN12220312	Human	USA	2018	CB00107
GCF_001057775	NA	751	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN03197864	Human	USA	"NA"	661_CKOS
GCF_902387665	NA	731	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA5851999	"NA"	"NA"	"NA"	"NA"
GCF_016505055	NA	757	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016500385	NA	764	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340041	Human	USA	2019	CB00208
GCF_902377535	NA	382	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMEA5851204	"NA"	"NA"	"NA"	"NA"
GCF_004181905	NA	776	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10847465	Human	France	2016	ICR003207
GCF_016500495	NA	788	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340037	Human	USA	2019	CB00202
GCF_016501315	NA	793	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340008	Human	USA	2019	CB00166
GCF_001546305	NA	794	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN03842474	Human	"NA"	"NA"	GED7778C
GCF_016504145	NA	804	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11284927	Human	USA	2018	CB00084
GCF_016501955	NA	813	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16339983	Human	USA	2018	CB00140
GCF_016114665	NA	827	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN14379554	Bovine	Canada	2008	20112523
GCF_016504155	NA	844	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11284925	Human	USA	2018	CB00082
GCF_004684345	NA	853	Citrobacter tructae	100.00%	RefSeq	Ext	SAMN11282944	Fish	South Korea	2018	SNU WT2
GCF_018035235	NA	300	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_013889015	NA	426	Citrobacter sedlakii	100.00%	RefSeq	Ext	SAMN15148189	Bovine	United Kingdom	2017	RHB21-C05
GCF_016504165	NA	864	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11284924	Human	USA	2018	CB00081
GCF_003938785	NA	872	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10163220	Human	USA	2016	FDAARGOS_526
GCF_016500695	NA	497	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN16340025	Human	USA	2019	CB00190
GCF_005281345	NA	875	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_014103415	NA	877	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_015965415	NA	54	Citrobacter rodentium	100.00%	RefSeq	Ext	SAMEA1486355	"NA"	"NA"	"NA"	"NA"
GCF_900446955	NA	742	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA3222076	"NA"	"NA"	"NA"	"NA"
GCF_020889405	NA	878	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMD00412822	"NA"	"NA"	"NA"	"NA"
GCF_003812405	NA	469	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10163225	Human	"NA"	2016	FDAARGOS_530
GCF_018252635	NA	881	Citrobacter amalonaticus	100.00%	RefSeq	Ext	SAMN18877678	Insect	India	2017	ku-bf3
GCF_018257795	NA	883	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_900460985	NA	892	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA103924407	"NA"	"NA"	"NA"	"NA"
GCF_012955585	NA	895	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN14653268	Human	Kazakhstan	2019	SCAID URN1-2019
GCF_002947035	NA	896	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN04014866	"NA"	"NA"	"NA"	AR_0025
GCF_016504225	NA	901	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN11284923	Human	USA	2018	CB00080
GCF_008802955	NA	902	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN12512809	Human	Germany	2013	Tue2-1
GCF_016504905	NA	908	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435594	Human	USA	2017	CB00051
GCF_015672735	NA	917	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_005406305	NA	652	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11369648	"NA"	Poland	"NA"	TBCP-5362
GCF_003226155	NA	938	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN09104667	Human	Spain	2012	CK778
GCF_905337805	NA	939	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA8158506	"NA"	"NA"	"NA"	"NA"
GCF_009832525	NA	945	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11417979	Human	USA	2017	L4281
GCF_018106185	NA	946	Citrobacter cronae	100.00%	RefSeq	Ext	SAMN11513633	Human	Malaysia	2014	CRE806
GCF_002249995	NA	220	Citrobacter farmeri	100.00%	RefSeq	Ext	"NA"	"NA"	"NA"	"NA"	"NA"
GCF_014332835	NA	950	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016505495	NA	951	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435560	Human	USA	2017	CB00016
GCF_016811995	NA	952	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016501445	NA	953	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340002	Human	USA	2019	CB00160
GCF_900461045	NA	954	Citrobacter koseri	100.00%	RefSeq	Ext	SAMEA104338401	"NA"	"NA"	"NA"	"NA"
GCF_002918935	NA	139	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_001858105	NA	962	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN05371063	Human	Malaysia	2013	B1B
GCF_001546325	NA	964	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN03842475	Human	"NA"	"NA"	PSS_7778B
GCF_016505035	NA	966	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435590	Human	USA	2017	CB00046
GCF_018421745	NA	969	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN17373065	Human	Germany	2019	Survcare397
GCF_910573735	NA	54	Citrobacter rodentium	100.00%	RefSeq	Ext	SAMEA8801263	"NA"	"NA"	"NA"	"NA"
GCF_005281245	NA	978	Citrobacter braakii	100.00%	RefSeq	Ext	SAMN11369639	"NA"	Poland	"NA"	wls826
GCF_019803045	NA	979	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN20153794	Human	Canada	2017	CCRI-24236
GCF_016505185	NA	989	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435579	Human	USA	2017	CB00035
GCF_000155975	NA	180	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_017154235	NA	881	Citrobacter amalonaticus	100.00%	RefSeq	Ext	SAMN18043265	Insect	India	2016	ku-bf4
GCF_016501105	NA	1007	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340013	Human	USA	2019	CB00172
GCF_004569315	NA	127	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN11126861	Rodent	United Kingdom	2017	BL23
GCF_010231475	NA	1014	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_014332855	NA	950	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_902706235	NA	1015	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016504745	NA	1019	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN10435603	Human	USA	2017	CB00060
GCF_016500565	NA	1026	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16340031	Human	USA	2019	CB00196
GCF_021278985	NA	54	Citrobacter rodentium	100.00%	RefSeq	Ext	SAMN21155799	Rodent	not applicable	"NA"	DSM 16636
GCF_016501675	NA	1033	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN16339993	Human	USA	2019	CB00151
GCF_015167655	NA	1035	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_002919495	NA	139	Citrobacter unknown	100.00%	RefSeq	NA	NA	NA	NA	NA	NA
GCF_016503295	NA	1047	Citrobacter koseri	100.00%	RefSeq	Ext	SAMN13621912	Human	USA	2018	CB00128
GCF_015554155	NA	1050	Citrobacter farmeri	100.00%	RefSeq	Ext	SAMN15533104	Human	USA	2016	1001302B_160321_F11
